,term,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74
10,accounting,0.0,0.0,0.0,0.0,0.024919081921954796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06101183263402948,0.0,0.0,0.0,0.00663784207112531,0.0,0.08454767872349311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09890883998535918,0.2535683868622416,0.0,0.0,0.0,0.0,0.0,0.5468973926848908,0.0,0.0,0.0,0.0,0.0,0.0,0.22055783083180958,0.0,0.0,0.0,0.03386944467014543,0.11403330263569585,0.001735823194999003,0.008462750091578793,0.0,0.0,0.0,0.1102176479173194,0.0,0.0,0.0,0.3696415875149634,0.182691464149536,0.0,0.008428907216251117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,accounts,0.0,0.0053069181891090295,0.4520768899978563,0.11223080825561156,0.0,0.0,0.0,0.08648031834174408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34933626316526767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030662006673178557,0.012250825099183188,0.043457669515108446,0.11973606650625548,0.0,0.0,0.0,0.0,0.0,0.0,0.014372120133170274,0.0,0.0,0.0,0.0,0.0,0.0,0.39569470198483647,0.0,0.003853068005393887,0.0,0.024321874595027423,0.21809885763848907,0.0,0.04896191215092494,0.0,0.0,0.0,0.03254871267810017,0.0,0.005815070039563127,0.0,0.5602192253816105,0.11209649911919065,0.0,0.12075577571137129,0.0,0.0,0.02202467040536004,0.0,0.0,0.0,0.0
12,achieve,0.0,0.15051613458723012,0.0,0.02275570067446082,0.059392946784861324,0.008990006237860662,0.0811296746150013,0.0,0.0,0.06465315929230281,0.11606059511833988,0.0666518527338651,0.23255146433487764,0.0,0.023995006789797033,0.0018169011150686724,0.0,0.07673674959183449,0.0,0.0442574669209042,0.07357260654212013,0.018428898838566413,0.0,0.05030412640178539,0.03642556149659958,0.08186372764260849,0.09439423394563923,0.04234087632276009,0.012913170329282218,0.04395625552985436,0.1012483566476842,0.035629948129460194,0.12126207760646518,0.006076974819353745,0.0,0.0,0.020759835856613194,0.01265431222868125,0.01962287373205727,0.11431567396444914,0.15684542129860335,0.011366706056476331,0.16771979630985423,0.0,0.0,0.0,0.031247750850870674,0.0,0.15220441761190237,0.0,0.0,0.0,0.15788617022428938,0.027859459820258104,0.043599008571836656,0.003848945703883126,0.0,0.0,0.008766652899108291,0.040027347509601054,0.13391803211009154,0.19477113066513363,0.0,0.0,0.017665214898229364,0.0,0.0,0.06776979450735385,0.0,0.0,0.19552954195395197,0.15921415640750416,0.0,0.0,0.0
13,acres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4371590538099737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6642968174605026,0.0,0.42328278337335845,0.0,0.0,0.06027260724559395,0.0,0.0,0.0,0.0,0.2322625137603863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22117956231502417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,act,0.0,0.0,0.0,0.21618849406521576,0.0,0.34778329973642097,0.0,0.0,0.0,0.0,0.06018988744980059,0.0,4.11266014218044,0.0,0.0,0.0,0.34022871250800163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0654992158442935,0.4432403903553968,0.0,0.36025213637235454,0.0,0.0,0.10161417467913819,0.0,0.39605016722570585,0.0,0.0,0.0,0.34789722457609157,0.6088022608141125,0.0,0.3008891074598427,0.10169978185150844,8.292884273290008,0.02977116987383381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5114155501131658,0.0,0.0,0.0,0.07975080415442858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031150418489019574,0.0,0.7459015055442729,0.1950798652502428,0.0,0.0,0.0
15,action,0.0,0.0,0.039999955716746284,0.0,0.45010064787016296,0.07568040675857146,0.0,0.0,0.0,0.02367785593626722,0.006222675291208272,0.019684431450936724,0.4728281237675219,0.0,0.0,0.04702882139635772,0.12300115616939605,0.11948062010345976,0.0,0.0,0.0,0.0,0.05205650090872617,0.029980471727028668,0.0,0.10286256334487268,0.07850068178303156,0.0344962374572695,0.0,0.15030491458617642,0.23881201484744385,0.030114757776390895,0.6793278290208123,0.005672365496938056,0.0,0.0,0.04438677629799115,0.02337684018490707,0.04024635278582312,0.5209502833845945,0.16501700946405448,0.0,1.509362945221316,0.10567572842772247,0.007111455662716579,0.0,0.5052785053962561,0.9104362819400763,0.40290192615312337,0.0,0.05948399876614315,0.015473505326731248,0.0,0.13224702207488176,0.1166215633926,0.02504723754416636,0.0,0.0,0.0,0.0,0.0,0.19693153739079552,0.0,0.44822346936315555,0.12434914165378456,0.0,0.0,0.059746213845977045,0.003619493939786173,0.0,0.0,0.11070842944938382,0.0,0.016233482925434712,0.0515651750366092
16,actions,0.0,0.0,0.0,0.0,0.1793819182029593,0.0,0.0,0.0,0.02573169630352843,0.0,0.0,0.0,0.015526527690848772,0.0,0.11451588029979275,0.0,0.17932723130966727,0.05262768947261985,0.0,0.05126047058037084,0.0,0.0,0.0,0.0,0.0,0.2440321892907882,0.0,0.16684550263189332,0.0,0.005171018839053842,0.13545635610655887,0.0,0.3449483405061154,0.04632108828887843,0.0,0.0,0.2007329356125726,0.0,0.03242107876564387,0.3409647029017351,0.04452005230651483,0.0,0.9022490111661778,0.02416817311334284,0.0,0.0,0.0,0.050071944510829594,0.15990840656545832,0.0,0.014636073077741377,0.08532057685740793,0.0,0.0,0.10445149152123022,0.15287531517569442,0.0,0.0,0.0,0.0,0.0,0.27508767083381186,0.0,0.3149752980500663,0.09906845943277832,0.0,0.020240814966440254,0.0,0.0,0.006110755456286935,0.0,0.21382939604596032,0.0,0.0,0.0
17,active,0.0,0.0,0.0,0.011479555377649112,0.019053014723377365,0.0,0.01907874708133998,0.0,0.0,0.0,0.0,0.0,0.04775517534016388,0.2354695603806776,0.0,0.0,0.0,0.0,0.008353245545098883,1.0697010914140126,0.02918636723970999,0.013258385142128895,0.0,0.0,0.0,0.047160493116864335,0.14869601886157977,0.019025344119053635,0.0,0.011374188938250405,0.04599145555840268,0.002754312331034034,0.0,0.0,0.0,0.0,0.0,0.08792852412766702,0.0,0.011473169567786662,0.06947444999625807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06849705996484601,0.0,0.0,0.0,0.0,0.0,0.5360739498991841,0.0,0.04433764796460309,0.10179609962735874,0.0,0.0,0.0,0.01071236309419449,0.15406289034339435,0.0,0.03646647763924989,0.0,0.0,0.0,0.0,0.5774053643317708,0.07177130622764233,0.0,0.0,0.0,0.0
18,activities,0.0,0.0,0.8727345967479508,0.0,0.0,0.0,0.16575275569332842,0.0,0.0,0.0,0.03155538432816036,0.0,0.0,0.0,0.0097928771828694,0.0,0.09584522659558388,0.0,0.05606411943552496,0.049334587661941126,0.06583978732624296,0.0,0.0,0.1545653167692682,0.39218646643738475,0.08704927798261927,0.4019084333038566,0.0644419621197776,0.0,0.0,0.0,0.0,0.03232663724799345,0.25984554608462446,0.0,0.0,0.21766366129563872,0.0,0.03761679755470269,0.16520690503008711,0.0,0.0,0.9851401872031288,0.0,0.0,0.0,0.0,0.0,0.3160684798241955,0.0,0.0,0.743177513232049,0.0,0.013832601810742648,0.04487420774523323,0.0431174582426492,0.0,0.24597605146672416,0.0,0.13424075451943956,0.0,0.06200245062425211,0.0,0.0,0.26146974204057577,0.0,0.0,0.0,0.0,0.09556058689071889,0.0,0.0,0.0,0.0,0.0
19,activity,0.0535788344819616,0.0,0.017966891612707467,0.0,0.0,0.1853270083789267,0.05767297474801182,0.0314087960517289,0.0,0.06683172754762022,0.0,0.0014986815369096482,0.0,0.0,0.01789130072803507,0.0,0.3371413408859691,0.0,0.052952835084791545,0.0,0.0,0.008719965856444013,0.0,0.02099049128861284,0.07426916345936563,0.0595109548945891,0.14272399801859187,0.024277104143663783,0.025797578731296393,0.0,0.0,0.02443266553097373,0.0,0.10764213439369082,0.0,0.012686441538772325,0.24546855420787722,0.0,0.0,0.09239892617694394,0.0,0.0,0.4205284740545257,0.08528311588056417,0.0,0.0,0.0,0.0,0.24053406399243465,0.029291677335920058,0.07383306146858916,0.1352094546408546,0.0,0.0,0.0,0.0,0.0,0.05401914047126938,0.0013082947234522926,0.024463789816327762,0.0,0.0321762690844131,0.0,0.01954144626109899,0.17547708883380828,0.0,0.0,0.004369341640132007,0.0,0.014657674952654874,0.0,0.0,0.0,0.0,0.0009860763621106266
20,acts,0.0,0.0,0.0,0.0,0.18531062493085693,0.0,0.0,0.0,0.000220262456659666,0.0,0.0,0.0,0.08091896470096636,0.0,0.3252299206724879,0.0,0.6698514322989665,0.0,0.0,0.02164908802498463,0.0,0.0,0.0,0.0,0.0,0.25584819295636907,0.0,0.0,0.02011831766019117,0.0,0.0,0.0,0.11545459610476268,0.0,0.0,0.0,0.0,0.07583335036055289,0.0034960926666243283,0.07491355960099484,0.0,0.0,0.40052435565315037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010822401794567619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23020555605368595,0.0,0.09804704383438403,0.0,0.0,0.01751710709337011,0.0,0.0,0.0,0.0,0.24629581493654806,0.0,0.0,0.0
21,actually,1.2179077766456234,0.28031825536358757,0.0,0.11523593476837207,0.0,0.28573117620939675,0.00456863718192952,0.09434099476962741,0.11857476223626563,0.07081436162248726,0.0880960324482939,0.0,0.11532815576131528,0.0,0.0744507459541002,0.0,0.07718114877155391,0.03894869033462824,0.04281408329622389,0.0,0.012900997431032882,0.0165611485639034,0.0,0.02391211959164685,0.0038263197020379134,0.0,0.0,0.0,0.0,0.0,0.03084662035601947,0.0,0.0,0.043937487501541764,0.0,0.0,0.09001513467322744,0.0,0.04936552503672898,0.0,0.030419202330975916,0.0906492688476234,0.20237740521390563,0.09531511920325783,0.13462304360380742,0.07242143357477505,0.06682386242096158,0.014554398070635166,0.0,0.356418628645077,0.20176446705330242,0.0018030626765237468,0.053919430169397375,0.0,0.0,0.0,0.0,0.0,0.00028730912123971463,0.0,0.06550629585240447,0.0,0.0015564953924257585,0.05304941978170784,0.08516559458817144,0.0,0.37839100785554713,0.293835539977705,0.019330500792563547,0.0,0.0,0.0,0.0,0.008966277035414106,0.0
22,add,0.37357034349998136,0.089429256376219,0.048582780175101,0.0413308228758819,0.0,0.10373380225892798,0.0,0.09181297957335081,0.04957558965152848,0.22445959853556227,0.017352293065207944,0.20366414888248566,0.08307934084611997,0.022469394187443176,0.018745644696630197,0.014049660100889908,0.05412639023570495,0.048813466058324345,0.009149510890953243,0.09084991396364228,0.03546784356791599,0.03239601164784243,0.0039053483214021786,0.025436174823467474,0.0,0.0,0.0,0.031319574084448375,0.0,0.0,0.0,2.0585380094375635e-05,0.0371897387214104,0.03703295632415097,0.12195324859554034,0.28810011279379566,0.0,0.0,0.005276914025160093,0.0,0.01961371987071617,0.03286381589447199,0.11109138109511986,0.019826492465907734,0.17844711395113136,0.0035199827527508773,0.04823034792957376,0.044257317732015085,0.0,0.13419758346291952,0.04686481664684148,0.0,0.0,0.024319377585069975,0.040544120964380495,0.0,0.003211495312633006,0.07875923514286727,0.0,0.0033677963926572025,0.0453909336628163,0.015736374996085666,0.013995647356818398,0.002697736614808548,0.0,0.5061985406311443,0.0249566915036636,0.07841419504286105,0.02133940711738406,0.003910012484728094,0.01387142470950626,0.0,0.0025778777774272525,0.0,0.03069136998717132
23,added,0.009920599122861364,0.05360996573450278,0.11172190098075,0.0,0.0,0.07173259397297771,0.0,0.06224795149482799,0.010012931080377022,0.09768523883742583,0.006185649848180377,0.1265261123318395,0.07148471218695845,0.00010465575547703783,0.0,0.0,0.04442074239565895,0.02152366001072606,0.010954235832452407,0.03619432656294047,0.02816984683054413,0.011144357005742463,0.014850967661947554,0.0,0.0,0.006517430547176396,0.0,0.004108826131429842,0.0,0.0,0.0,0.0015381602194326173,0.0,0.07441061909346816,0.05322536867424878,0.3523518061698529,0.0,0.0,0.0004259930925698603,0.0,0.018171608595755735,0.004073554745913355,0.31153773872698,0.0,0.13640398535517237,0.0,0.04877201145779273,0.11816337309590723,0.0,0.07451971330929691,0.030773868711614104,0.0,0.0,0.19582360956369824,0.09873007847739397,0.0,0.013395038918007364,0.08139783257376762,0.0,0.0,0.011366783722343489,0.0,0.0,0.004848090877007435,0.009019304013278287,0.2546251700217315,0.0,0.05858845208335909,0.005053878853229221,0.027723590137691545,0.0,0.0,0.0,0.0,0.013044188881276546
24,addition,0.0,0.0,0.39013215244671756,0.0483454221784865,0.0,0.0,0.06814462337011445,0.07753497924034879,0.0,0.0,0.033411319156207084,0.0,0.5568052721572184,0.05191281029408211,0.020552598321155753,0.02637895662273313,0.06972157002135376,0.054508712559947214,0.05423818831227939,0.39832296075854806,0.20383527805901194,0.05159784086667277,0.03717431007480949,0.02781742550592343,0.1800299942243702,0.0,0.2756306000121828,0.046902704182865594,0.01279620727529257,0.05802464544581937,0.0,0.054147714180725885,0.0866072501833167,0.1211124420529323,0.031085076035371896,0.23714641397459427,0.0031096692022958066,0.0,0.087392744019086,0.14824157620504572,0.07094829137943114,0.04147530183072676,0.5896609476818564,0.01897296741061028,0.0,0.027637474528912957,0.0,0.0,0.0,0.0,0.02101551499291225,0.01183793108364492,0.004676270743488937,0.17647317312712785,0.05048182513370555,0.023265837900502254,0.09422456014623576,0.33256563231629327,0.13495259575912127,0.03198383732775979,0.0,0.029539914011073587,0.14341864363539766,0.0,0.1579462217340962,0.0703579494993468,0.0,0.1529451550600052,0.0,0.07346126495248362,0.07210802335014675,0.0,0.026639081831534607,0.046694463031703076,0.12874539482524944
25,additional,0.0,0.019571639018391155,1.2392714492110892,0.004140430775894554,0.0,0.10101921403241292,0.03317333243959604,0.17877710563738664,0.0,0.21113270103181708,0.0,0.09134544732498517,0.450912800037714,0.07079688299577322,0.16527941339207056,0.0,0.07289060039862512,0.05544194804514546,0.05081011791906173,0.0,0.22556009957973625,0.0,0.0653843574763699,0.06907189770093546,0.0,0.0,0.09128651258040404,0.0,0.027146381790496076,0.0,0.09620182841131493,0.04816707646321003,0.049708595894032453,0.0823451967910746,0.018797719774306103,0.9049284653477551,0.0,0.0,0.028027900938801788,0.0,0.13202785384169988,0.0931605653584465,0.5768725424370758,0.062236137337665094,0.018024871040562943,0.0,0.04754031506698367,0.0,0.0,0.07606761255407474,0.14462490672856787,0.0,0.0,0.05546454718574759,0.1562601136230088,0.0,0.15524339002146506,0.03947011879657314,0.0571663197881509,0.0,0.005714671420741213,0.0,0.06882707299802591,0.0,0.15010358173457589,0.6614858409438877,0.0,0.26049948932045575,0.0033476639074779616,0.0752655386706413,0.0058733732715609815,0.0,0.022015034663494214,0.06102703359607458,0.08134581652521118
26,address,0.09933972424469897,0.14989982963305848,0.23056693817694696,0.25829304541794557,0.0,0.1582865214412549,0.03041656255903375,0.03196055390979624,0.0,0.08271180810850476,0.17767167368687437,0.12540335271033823,0.9755588470417955,0.03481841921270329,0.4172311912627042,0.1063040614266946,0.15972386263228935,0.041513648241956344,0.12384337935474139,0.0,0.0,0.0,0.04893542626032508,0.05988032979133423,0.08617472452465395,0.03456553521275182,0.42213751341938005,0.0,0.15305534953548805,0.07127190047141137,0.05914683528284748,0.11230488142250399,0.005172887847236013,0.044436155612621805,0.15103638023817137,0.0,0.0,0.04001833562634531,0.15940978054697227,0.07593104273176328,0.11721309180597911,0.06248629800209778,0.4862810942306673,0.05409420109860865,0.173389095949619,0.0,0.21131982342334085,0.012335427512413063,0.31986454663845443,0.0,0.22295499154561568,0.008816097996443577,0.09690125377663271,0.08950296907047843,0.10138440557960343,0.019331027540956166,0.0040101386766794875,0.0,0.15099516810469657,0.0,0.009617031902586563,0.029611474483803153,0.0,0.010971792455996722,0.15094972315212432,0.0,0.0,0.10216587889344803,0.04372956593831474,0.0,0.11402409160767209,0.05137530149398303,0.0,0.051811123400776204,0.07632186166130907
27,addressed,0.1183055526666961,0.004612206138937236,0.03639819719951438,0.053527681804506046,0.0,0.0,0.0004360973569792191,0.0,0.0,0.06668312243497496,0.004045189137733555,0.13283862011783368,0.3145286169509314,0.0,0.06734754844481439,0.024707626668488896,0.0,0.05352851639799985,0.01528054681763389,0.0,0.021874749019614167,0.0,0.01692210782703572,0.016919184852274168,0.01873880309061914,0.04622509946705165,0.06168659048411202,0.0014962080102956259,0.0,0.042113150985238636,0.0062728803122885654,0.010121525912648253,0.00015336293056996517,0.02775389648831072,0.18722116089697044,0.0,0.0,0.0,0.018177190563284398,0.028781040147962365,0.030724531858202585,0.018993708744536705,0.2925364432475549,0.0,0.002739550012326633,0.0,0.09799854930302812,0.00976358559573323,0.08251200820312042,0.0,0.06662540151661189,0.020701205724097362,0.02938815305948257,0.09888816038308776,0.04596801505448527,0.0,0.008052706418085087,0.0,0.03477093385383903,0.0,0.0,0.023148384558476065,0.0,0.019475454946072144,0.05415433271596579,0.0,0.0,0.00919415260867888,0.008088750669029077,0.0,0.0012321608830362352,0.0,0.0,0.0,0.03730654688570091
28,addressing,0.0,0.03382381490653538,0.050360116433884265,0.10158735819541227,0.0,0.04573984982832902,0.0,0.0,0.0,0.010817580680765191,0.07447019936464147,0.03867165454115591,0.3070874995738523,0.014688695783880273,0.12906517635769965,0.012447114178226559,0.05858884334325598,0.004997685281708618,0.04115262771601102,0.0,0.012225811520657274,0.0,0.0,0.011277869229004405,0.041554365230289145,0.014418579395576269,0.14491372275703457,0.0,0.05528477692109976,0.023141592357002538,0.0030245143789790173,0.046794366805592284,0.021277021238287362,0.01213824259501692,0.09020266701190928,0.0,0.0020613163330072204,0.015164503573825991,0.06513973441883904,0.026696683100223804,0.04491125490979882,0.007593202010465796,0.10426561446425359,8.69411553838506e-05,0.06200234772513156,0.0,0.03482233185870052,0.0,0.07448721567475937,0.0,0.04418233252106552,0.0,0.009651251302108211,0.020366866131425018,0.03801404513664798,0.007142999849028749,0.002972241911563895,0.0,0.04217459728738044,0.0,0.0,0.0,0.0,0.0,0.021897824078439834,0.0,0.0,0.02663458789632052,0.012327860512637965,0.0,0.05175290892714351,0.0019942312130092964,0.0,0.016058448569613304,0.0
29,adequate,0.0,0.0,0.48168613636753016,0.1418567473463143,0.0,0.0,0.024582633622583144,0.0,0.0,0.029075017953458595,0.0,0.0,0.10354593276536947,0.04667203227273759,0.08216125846166455,0.0008108472141799959,0.003806900012321141,0.03359733908894868,0.028568552296358015,0.0,0.056621390917135306,0.0,0.07917622624867862,0.06003468917458505,0.048404181876044415,0.0,0.1569596132882567,0.00781772163436222,0.08336994920021176,0.007830152521783628,0.01461167565793892,0.11159885965449003,0.0,0.017048417009713972,0.04436458963888112,0.0,0.0,0.0072529480297137735,0.0866095055395973,0.0,0.04671275689896001,0.00797075820009441,0.27318302002715367,0.03314865866323049,0.0,0.0,0.0061957369335976535,0.0,0.0,0.0,0.021788333139218803,0.006388473591039881,0.08620737533955587,0.0,0.1676484584923577,0.0,0.06597686405536685,0.010536112942102287,0.0910855374714114,0.014086270462737065,0.00946606682163787,0.0,0.0,0.027115473112921222,0.08613755819536306,0.0,0.0,0.07255597449179046,0.009137376084888193,0.05809022457045222,0.027026120036138353,0.0,0.0,0.11580196520215054,0.00044848805323046694
30,administration,0.3732768012771758,0.0,0.9794571569794726,0.0,0.0,0.6700421482210674,0.0,0.0,0.0,0.0,0.09781702802554096,0.0,0.0,0.31020561226663285,0.5132771261857297,0.34522187024303735,0.0,1.1947609881724988,0.3993830166903385,0.0,0.31199119103122785,0.12103887453583474,0.1796177146481418,0.20632759825470884,0.0,0.0,0.0,0.03919224772956201,0.0,0.4584279381725212,1.1375874424828372,0.0883906686405893,0.000584005215897549,0.0,0.12915885133403923,0.7300452260164387,0.059996440096020884,0.0,0.0,0.5495284423139608,0.015331814232852996,0.0,2.8394034325238517,0.20675339969915651,0.19214657760264248,0.0,0.0,0.2476438144387665,0.20630753511829844,0.0,0.0,0.28966386212456485,0.0,0.0,0.19490010135788524,0.2929217480991737,0.0,0.0,0.20950214397498335,0.0565983105680939,0.21996257930785654,0.6104168396487146,0.25250974663654924,0.0,0.0,0.41124074220737517,0.0,0.0,0.0,0.0,0.0,0.13054949679107464,0.0,0.14246786855390325,0.0
31,administrations,0.0,0.0,0.4874335795541627,0.0,0.0,0.13973171858800948,0.0,0.0,0.0,0.0,0.09758359917585413,0.0,0.0,0.0,0.08980594374659462,0.04464120851282419,0.0,0.314166954042056,0.040724475736653755,0.0,0.1315848829365795,0.06084809826788532,0.00765286897039246,0.09905665329538682,0.0,0.009320408781687772,0.0,0.00518273511672073,0.0,0.08442441476768404,0.28158601430500585,0.0656123841004586,0.0,0.0,0.0,0.20018273613539897,0.0,0.0,0.0,0.1767504264786382,0.00582084365943292,0.0,0.5733249262285811,0.03697132670099639,0.0,0.0,0.0,0.0,0.06891665938855772,0.0,0.0,0.0894325148760963,0.0,0.0,0.14877347851974143,0.08339689800465733,0.0,0.0,0.0,0.006433735668507578,0.2168702688281227,0.2104489843880699,0.06427930605284832,0.0,0.0,0.10970055159676641,0.0,0.021426806647609917,0.0,0.0,0.0,0.0504788905622582,0.0,0.0,0.0
32,administrative,0.0,0.0,0.12102512551899755,0.06592948520429338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012066988957512216,0.0,0.08645207294943762,0.0,0.0,0.0,0.05019114090694263,0.19432125954845894,0.0002125996102797597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030670942301895877,0.0,0.11894655677787891,0.0,0.013276569364999843,0.26118959591620494,0.0,0.0,0.0,0.0,0.01010106461946123,0.9512583954819195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014900336279612852,0.0,0.02361244884985643,0.0,0.0,0.0,0.07712588737605411,0.006847278019076605,0.0,0.0,0.0,0.0,0.18180542062317093,0.09319868512512061,0.0,0.0,0.0,0.046100146974381924,0.0,0.0,0.0,0.0,0.0,0.04079574662919548,0.0
33,adopted,0.0,0.027344931438902594,0.0,0.0,0.0,0.0,0.0,0.013679718599147326,0.0,0.7471310754710974,0.0,0.01274994343392062,0.09710915479468873,0.0,0.0,0.0,0.0,0.020232096127057043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018421575341598412,0.0,0.027164117053681797,0.19277361291849535,0.0,0.0,0.0,0.294371896170803,0.0,0.09139112710096683,0.0,0.0,0.0,0.0,0.08281598133267572,0.0,0.0,0.3813311805738844,0.0,0.0,0.2792186090775891,0.1631157308415556,0.2412518014730441,0.0,0.0,0.008604608745195155,0.0,0.0,0.30063669026765605,0.0,0.0,0.0,0.0,0.0,0.0,0.0861885182305289,0.0,0.0,0.0,0.012102593946125367,0.030356130009425154,0.0,0.03628690298752466,0.0,0.0,0.0,0.0,0.0,0.0,0.0648108980925742
34,adoption,0.0,0.0,0.02125495291353855,0.0,0.0,0.0,0.0,0.0,0.048887549524698794,0.3516198909617969,0.00018207020529053698,0.0,0.1974129000179317,0.0,0.0,0.0,0.0,0.028873905138943452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00097171029527976,0.0,0.007401120158475376,0.8918990774574003,0.0009087632414067212,0.0,0.0,0.39476952308322905,0.01524495879176362,0.04273729340330174,0.0,0.0,0.0,0.0,0.013495335720933262,0.0,0.0,0.2642590521138106,0.0,0.0,0.19991500688571873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18817079934365155,0.0,0.0,0.0,0.018231878616294342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006735528028128403,0.0,0.0,0.0,0.0,0.0
35,advantage,0.132501007968647,0.0,0.0,0.0,0.005972485103794219,0.05701118725680468,0.0054915999404483475,0.0626032307598175,0.0,0.023210809227280728,0.04322217278209176,0.033368802593174055,0.05571073308249082,0.00702042138837688,0.0,0.0,0.0,0.0918468725708626,0.0,0.0,0.031712214467837084,0.09553650750610519,0.03315103557525966,0.05671762326554329,0.06280308139490781,0.0,0.033331682400892376,0.080952171110219,0.0,0.2494154113294577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08270887723677273,0.023215299932484845,0.3141964946606037,0.054300597106505824,0.026387768616918897,0.0,0.0,0.0,0.0,0.24062249925315507,0.010330161663359561,0.03771180390750392,0.008594339058960027,0.0,0.0,0.06850269106271546,0.033542637144784865,0.09307224276297149,0.0,0.0,0.02700402060485928,0.0,0.0,0.0,0.0030435489545241738,0.2596476908299967,0.0,0.042995002732462505,0.05091568136683314,0.0,0.0,0.061322801931613546,0.0034608625101091987,0.0,0.0,0.01011688084104366
36,affairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5959793178933777,0.14834452875871665,0.0,0.0,0.0,0.0,0.3183479660009518,0.0,0.0,0.0,0.0,0.0,0.03923423452736081,0.0,0.0868689392985718,0.0,0.0,0.0,0.04286570182368316,0.1277450002595352,0.19334484230545698,1.1069745566360998,0.0,0.06671087307708733,0.0,0.0,0.3614614770296518,0.0,0.0,0.3929070316312476,0.0,0.0,0.0,0.0,0.12042326264637244,0.1390807968602114,0.0,0.0,0.012026201812354542,0.0,0.0,0.0,0.0740141613383694,0.0,0.0,0.0,0.0,0.0,0.1732751867012336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,affect,0.1262647697496963,0.04328391252607525,0.0,0.0614638223894727,0.0,0.003642820170491484,0.0,0.06597567155176504,0.0,0.14609549994574703,0.0,0.0,0.07930230216428698,0.004528819274906397,0.0,0.04351843988437367,0.0,0.0327374135909278,0.0,0.0,0.0,0.03866413870647201,0.0526263023858108,0.0008825734942637224,0.11784371210616648,0.019610503506060844,0.028777836455696017,0.0,0.043488636007214455,0.056884902542569886,0.0,0.0,0.01728241299054665,0.07560383288747011,0.0,0.0,0.026592515391358575,0.04186372047068902,0.07009017648397886,0.02515144234795548,0.06605930921635535,0.04658310596510801,0.28858833228616754,0.06490388421168991,0.0,0.02523403435688873,0.0024526559206294127,0.0,0.0628488703220582,0.0,0.0,0.0,0.0,0.018332977016393512,0.02850524168454775,0.002604486753936856,0.07909757278748374,0.005103611897621655,0.009935376471109642,0.0,0.004856940211457648,0.0,0.001523522864806731,0.05622117523917757,0.04599588009367109,0.0,0.03599960690717898,0.06960550630207919,0.011862191794601637,0.0,0.0,0.0,0.005965587365959817,0.024022908404801403,0.09183134433960835
